n_type_n,p_type_p,a,h,R,T_h,eta,mc_p,mDOS_p,tau_eff_p,n_i_p,eta_F_p,E_g_p,mDOS_min_p,kappa_L_300_p,Cp_p,rho_p,epsilon_p,mc_n,mDOS_n,tau_eff_n,n_i_n,eta_F_n,E_g_n,mDOS_min_n,kappa_L_300_n,Cp_n,rho_n,epsilon_n
32,21,3.0,6.0,0.1,840,4.422811926,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,1.44,4.49,11.7458156959854,4.66911150857657e+19,-0.04,1.004,6.59,9.0,210.0,9830,20.37
34,21,3.0,6.0,0.1,840,0.920617604,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,1.59,4.36,13.3308257965181,4.65943140419674e+18,-0.1,1.0726,6.63,22.0,240.0,7140,17.87
36,21,3.0,6.0,0.1,840,2.05979897,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,1.59,4.36,8.54869679774282,4.76398335932281e+20,0.04,1.0726,6.63,22.0,240.0,7140,17.87
38,21,3.0,6.0,0.1,840,3.554199255,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.55,1.93,11.1672674329747,5.04320124677787e+19,0.0,0.3856,3.33,7.5,210.0,9600,23.56
40,21,3.0,6.0,0.1,840,3.45201084,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.58,1.94,15.0460313907807,6.36203401233797e+18,-0.06,0.514899999999999,4.49,10.0,310.0,7620,20.9
42,21,3.0,6.0,0.1,840,1.629073084,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.58,1.94,7.31459163411858,5.00032426729186e+20,0.12,0.514899999999999,4.49,10.0,310.0,7620,20.9
1,20,2.0,2.0,0.08,860,1.663933117,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,22,2.0,2.0,0.08,860,2e-05,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,24,2.0,2.0,0.08,860,3.930390196,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,2.0,2.0,0.08,860,2.111346029,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,28,2.0,2.0,0.08,860,2.155424032,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,30,2.0,2.0,0.08,860,2.860172001,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,32,2.0,2.0,0.08,860,3.362801088,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,34,2.0,2.0,0.08,860,0.842968016,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,36,2.0,2.0,0.08,860,2.015281065,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,38,2.0,2.0,0.08,860,2.01e-05,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,40,2.0,2.0,0.08,860,1.588317793,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,42,2.0,2.0,0.08,860,2.787256223,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
3,20,2.0,2.0,0.08,860,1.508429792,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,22,2.0,2.0,0.08,860,5.11e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,24,2.0,2.0,0.08,860,4.504231736,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,26,2.0,2.0,0.08,860,2.019085385,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,28,2.0,2.0,0.08,860,1.778859031,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,30,2.0,2.0,0.08,860,2.284710256,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,32,2.0,2.0,0.08,860,3.573573972,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,34,2.0,2.0,0.08,860,0.563015029,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,36,2.0,2.0,0.08,860,2.125742674,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,38,2.0,2.0,0.08,860,5.36e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,40,2.0,2.0,0.08,860,1.08045501,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
3,42,2.0,2.0,0.08,860,2.908396399,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.42,4.31,11.2903759814939,4.63937410578675e+20,0.04,1.1474,7.8,11.5,172.5,9540,17.51
5,20,2.0,2.0,0.08,860,2.074339184,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,22,2.0,2.0,0.08,860,8.25e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,24,2.0,2.0,0.08,860,6.805726356,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,26,2.0,2.0,0.08,860,3.203104918,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,28,2.0,2.0,0.08,860,2.938043452,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,30,2.0,2.0,0.08,860,4.01071222,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,32,2.0,2.0,0.08,860,4.955711465,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,34,2.0,2.0,0.08,860,0.765964367,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,36,2.0,2.0,0.08,860,3.230108276,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,38,2.0,2.0,0.08,860,8.5e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,40,2.0,2.0,0.08,860,1.662841346,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,42,2.0,2.0,0.08,860,4.508782385,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
7,20,2.0,2.0,0.08,860,1.329373363,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,22,2.0,2.0,0.08,860,2.46e-05,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,24,2.0,2.0,0.08,860,3.069577957,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,26,2.0,2.0,0.08,860,1.496885757,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,28,2.0,2.0,0.08,860,1.582373225,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,30,2.0,2.0,0.08,860,2.208144295,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,32,2.0,2.0,0.08,860,2.779760778,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,34,2.0,2.0,0.08,860,0.76819758,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,36,2.0,2.0,0.08,860,1.420584076,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,38,2.0,2.0,0.08,860,2.46e-05,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,40,2.0,2.0,0.08,860,1.30291408,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
7,42,2.0,2.0,0.08,860,2.060379957,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.33,3.64,10.2828281376949,3.55208752949777e+18,-0.1,1.0083,5.79,6.8,267.5,8430,22.66
9,20,2.0,2.0,0.08,860,1.573655953,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,22,2.0,2.0,0.08,860,5.49e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,24,2.0,2.0,0.08,860,4.947485837,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,26,2.0,2.0,0.08,860,1.970465876,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,28,2.0,2.0,0.08,860,1.753860256,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,30,2.0,2.0,0.08,860,2.342492194,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,32,2.0,2.0,0.08,860,3.990171973,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,34,2.0,2.0,0.08,860,0.597815268,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,36,2.0,2.0,0.08,860,2.100552552,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,38,2.0,2.0,0.08,860,5.74e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,40,2.0,2.0,0.08,860,1.114188711,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,42,2.0,2.0,0.08,860,3.001551729,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
11,20,2.0,2.0,0.08,860,0.957075563,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,22,2.0,2.0,0.08,860,2.62e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,24,2.0,2.0,0.08,860,2.39395607,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,26,2.0,2.0,0.08,860,1.075130726,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,28,2.0,2.0,0.08,860,0.888380347,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,30,2.0,2.0,0.08,860,1.010420968,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,32,2.0,2.0,0.08,860,2.138421246,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,34,2.0,2.0,0.08,860,0.361139357,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,36,2.0,2.0,0.08,860,1.194731533,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,38,2.0,2.0,0.08,860,2.83e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,40,2.0,2.0,0.08,860,0.595982732,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,42,2.0,2.0,0.08,860,1.538407944,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
13,20,2.0,2.0,0.08,860,0.224898327,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,22,2.0,2.0,0.08,860,2.88e-07,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,24,2.0,2.0,0.08,860,0.232820746,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,26,2.0,2.0,0.08,860,0.028740112,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,28,2.0,2.0,0.08,860,0.010302455,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,30,2.0,2.0,0.08,860,2.1e-07,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,32,2.0,2.0,0.08,860,0.514041523,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,34,2.0,2.0,0.08,860,0.103999554,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,36,2.0,2.0,0.08,860,0.067848301,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,38,2.0,2.0,0.08,860,3.63e-07,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,40,2.0,2.0,0.08,860,0.063310343,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,42,2.0,2.0,0.08,860,0.081015783,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
15,20,2.0,2.0,0.08,860,1.016275086,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,22,2.0,2.0,0.08,860,2.83e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,24,2.0,2.0,0.08,860,2.59076946,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,26,2.0,2.0,0.08,860,1.086706884,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,28,2.0,2.0,0.08,860,0.899850331,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,30,2.0,2.0,0.08,860,1.036453349,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,32,2.0,2.0,0.08,860,2.353057611,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,34,2.0,2.0,0.08,860,0.387225904,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,36,2.0,2.0,0.08,860,1.222726456,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
15,38,2.0,2.0,0.08,860,3.04e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.75,3.12,8.98751868138495,5.53003709061842e+20,0.08,0.1929,1.92,12.3,240.0,8480,29.0
